id_usuario,home,pesquisou_produto,visualizou_detalhes,acessou_faq,acessou_ofertas,adicionou_carrinho,finalizou_compra,codigo_compra,valor_total
USR1291281,1,0,1,0,1,0,0,,
USR1291282,1,0,1,0,1,0,0,,
USR1291283,1,0,0,1,0,0,0,,
USR1291284,1,0,0,1,0,0,0,,
USR1291285,0,0,1,1,1,1,0,,
USR1291286,1,1,0,1,0,1,0,,
USR1291287,1,1,1,0,0,1,1,CMP139698,666.58
USR1291288,0,0,0,1,0,0,0,,
USR1291289,1,1,1,0,0,1,1,CMP142759,1392.87
USR1291290,1,1,0,0,1,1,0,,
USR1291291,1,1,0,0,0,0,0,,
USR1291292,1,0,1,1,0,1,0,,
USR1291293,1,0,1,1,0,1,0,,
USR1291294,1,0,1,0,1,0,0,,
USR1291295,1,1,1,1,0,1,0,,
USR1291296,1,0,0,0,1,0,0,,
USR1291297,1,1,1,0,0,1,0,,
USR1291298,1,1,0,1,0,0,0,,
USR1291299,1,1,1,1,0,1,0,,
USR1291300,0,1,1,0,1,0,0,,
USR1291301,1,0,1,0,0,0,0,,
USR1291302,1,0,0,1,0,0,0,,
USR1291303,1,0,0,1,0,0,0,,
USR1291304,1,1,0,0,1,0,0,,
USR1291305,1,1,0,0,0,0,0,,
USR1291306,1,0,1,0,0,1,0,,
USR1291307,1,0,0,0,0,0,0,,
USR1291308,1,1,0,1,1,1,0,,
USR1291309,1,0,1,0,0,1,0,,
USR1291310,1,1,1,1,0,1,0,,
USR1291311,1,0,0,1,0,0,0,,
USR1291312,1,0,1,1,0,1,0,,
USR1291313,1,1,1,0,0,1,1,CMP211351,2919.38
USR1291314,1,1,1,1,0,0,0,,
USR1291315,1,0,0,0,1,0,0,,
USR1291316,1,1,1,1,1,0,0,,
USR1291317,1,0,0,1,0,0,0,,
USR1291318,1,0,1,1,0,1,0,,
USR1291319,1,0,0,1,0,0,0,,
USR1291320,1,1,1,1,1,1,0,,
USR1291321,1,0,1,1,0,1,1,CMP203297,4781.93
USR1291322,1,0,0,1,0,0,0,,
USR1291323,1,1,0,1,0,1,0,,
USR1291324,1,1,0,1,1,1,0,,
USR1291325,1,0,1,0,0,0,0,,
USR1291326,1,0,1,1,0,0,0,,
USR1291327,1,1,1,1,0,0,0,,
USR1291328,1,1,0,1,0,0,0,,
USR1291329,1,0,0,1,0,0,0,,
USR1291330,1,0,0,1,1,0,0,,
USR1291331,1,1,0,0,1,0,0,,
USR1291332,1,1,1,1,0,0,0,,
USR1291333,1,1,0,0,1,0,0,,
USR1291334,1,1,1,0,0,0,0,,
USR1291335,1,0,1,0,1,1,0,,
USR1291336,1,0,1,1,0,0,0,,
USR1291337,0,1,0,1,0,1,0,,
USR1291338,1,0,0,0,0,0,0,,
USR1291339,1,1,1,0,0,1,1,CMP106410,4765.51
USR1291340,1,0,0,1,0,0,0,,
USR1291341,1,0,0,1,0,0,0,,
USR1291342,1,1,1,0,0,0,0,,
USR1291343,1,1,1,0,0,1,1,CMP160627,2117.84
USR1291344,1,1,0,0,0,1,0,,
USR1291345,1,1,1,0,0,1,1,CMP126297,3849.28
USR1291346,1,0,1,0,0,1,0,,
USR1291347,1,0,1,0,1,1,0,,
USR1291348,1,1,0,0,1,0,0,,
USR1291349,1,0,1,0,0,1,0,,
USR1291350,1,1,0,1,0,1,0,,
USR1291351,0,0,1,0,1,1,0,,
USR1291352,1,1,0,0,0,0,0,,
USR1291353,1,1,1,0,0,1,1,CMP107993,1916.48
USR1291354,1,0,0,0,0,0,0,,
USR1291355,1,0,0,1,0,0,0,,
USR1291356,1,1,0,1,0,1,0,,
USR1291357,1,0,0,1,0,0,0,,
USR1291358,1,1,0,1,0,1,0,,
USR1291359,1,0,1,0,1,1,0,,
USR1291360,1,1,1,1,0,1,0,,
USR1291361,1,0,0,1,0,0,0,,
USR1291362,1,1,1,0,0,1,1,CMP104583,2967.23
USR1291363,1,1,0,1,0,0,0,,
USR1291364,1,0,1,0,1,0,0,,
USR1291365,1,1,1,1,1,1,0,,
USR1291366,1,0,0,0,1,1,0,,
USR1291367,1,0,1,0,0,0,0,,
USR1291368,1,1,0,0,0,0,0,,
USR1291369,1,0,0,0,0,0,0,,
USR1291370,1,1,1,0,0,1,1,CMP139630,1882.88
USR1291371,1,1,0,0,0,1,0,,
USR1291372,1,0,1,1,0,1,0,,
USR1291373,1,1,1,0,0,1,1,CMP133989,4591.75
USR1291374,1,0,0,0,0,0,0,,
USR1291375,1,1,0,0,0,1,0,,
USR1291376,1,0,1,1,1,0,0,,
USR1291377,0,0,0,0,1,0,0,,
USR1291378,1,1,1,0,0,0,0,,
USR1291379,1,1,1,0,0,1,0,,
USR1291380,1,0,0,1,0,0,0,,
USR1291381,1,0,1,0,1,0,0,,
USR1291382,1,1,0,1,0,1,0,,
,1,0,0,1,0,0,0,,
USR1291384,0,0,1,0,1,1,0,,
USR1291385,1,1,1,0,0,0,0,,
USR1291386,1,0,1,1,0,1,0,,
USR1291387,1,0,0,1,0,0,0,,
USR1291388,1,1,0,0,0,0,0,,
USR1291389,1,1,0,0,0,1,0,,
USR1291390,1,1,0,1,0,1,0,,
USR1291391,1,1,1,0,0,1,1,CMP130662,3794.2
USR1291392,1,1,0,1,0,1,0,,
USR1291393,1,0,0,0,0,0,0,,
USR1291394,1,0,0,0,1,1,0,,
,1,0,0,1,0,0,0,,
USR1291396,1,0,0,0,1,1,0,,
USR1291397,1,1,0,0,0,1,0,,
USR1291398,1,1,0,1,0,1,0,,
USR1291399,1,1,0,0,0,0,0,,
USR1291400,1,1,1,1,1,0,0,,
USR1291401,1,0,1,1,0,0,0,,
USR1291402,1,1,0,0,1,0,0,,
USR1291403,1,1,0,0,0,0,0,,
USR1291404,1,1,1,0,0,1,0,,
USR1291405,1,0,1,1,0,0,0,,
USR1291406,1,0,0,1,0,0,0,,
USR1291407,1,1,1,1,0,1,0,,
USR1291408,1,1,1,0,0,1,0,,
USR1291409,1,1,0,0,1,0,0,,
USR1291410,0,1,1,1,0,1,0,,
USR1291411,1,1,1,0,1,1,0,,
USR1291412,1,1,0,0,0,1,0,,
USR1291413,0,1,1,1,1,0,0,,
USR1291414,1,0,1,1,0,1,0,,
USR1291415,1,1,1,1,1,0,0,,
USR1291416,1,0,0,1,0,0,0,,
USR1291417,1,1,1,0,1,1,0,,
USR1291418,1,0,1,0,0,1,0,,
USR1291419,1,1,1,0,1,1,0,,
USR1291420,1,0,0,1,0,0,0,,
USR1291421,1,0,1,0,0,0,0,,
USR1291422,1,1,1,0,0,1,0,,
USR1291423,1,1,0,0,0,1,0,,
USR1291424,1,1,1,0,0,1,1,CMP207299,1302.64
USR1291425,1,1,0,0,0,0,0,,
,1,1,1,0,0,1,1,CMP156288,396.43
USR1291427,1,1,0,1,1,1,0,,
USR1291428,1,1,1,0,0,0,0,,
USR1291429,1,1,0,1,0,1,0,,
USR1291430,1,0,0,0,0,0,0,,
USR1291431,1,1,0,1,0,1,0,,
USR1291432,1,1,0,0,0,1,0,,
USR1291433,1,1,1,1,0,0,0,,
USR1291434,1,1,1,1,0,0,0,,
USR1291435,1,0,0,1,0,0,0,,
USR1291436,1,1,0,1,0,0,0,,
USR1291437,1,1,1,0,0,1,0,,
USR1291438,1,1,1,0,1,0,0,,
USR1291439,1,0,0,0,0,0,0,,
USR1291440,1,0,0,0,0,0,0,,
USR1291441,1,1,1,1,0,1,0,,
USR1291442,1,1,0,1,0,1,0,,
USR1291443,1,1,1,0,0,1,1,CMP140291,2449.22
USR1291444,1,1,0,1,0,0,0,,
USR1291445,0,0,1,1,1,0,0,,
USR1291446,1,1,0,1,1,1,0,,
USR1291447,1,0,1,1,1,1,0,,
USR1291448,1,1,0,1,0,1,0,,
USR1291449,1,0,0,1,0,0,0,,
USR1291450,1,1,1,0,0,1,1,CMP101139,4273.34
USR1291451,1,0,0,0,0,0,0,,
USR1291452,1,0,1,0,0,1,0,,
USR1291453,1,0,0,1,1,0,0,,
USR1291454,1,0,0,1,0,0,0,,
USR1291455,1,0,1,0,0,1,0,,
USR1291456,1,0,0,1,0,0,0,,
USR1291457,1,1,0,0,0,1,0,,
USR1291458,1,1,1,0,0,1,0,,
USR1291459,1,1,1,0,0,0,0,,
USR1291460,1,1,1,1,0,1,0,,
USR1291461,1,1,0,0,0,1,0,,
USR1291462,0,1,1,1,0,0,0,,
USR1291463,1,1,1,0,0,1,1,CMP153250,830.41
USR1291464,1,1,1,0,0,1,0,,
USR1291465,1,0,0,0,0,0,0,,
USR1291466,1,1,1,0,0,0,0,,
USR1291467,1,1,0,0,0,1,0,,
USR1291468,1,1,1,1,1,1,0,,
USR1291469,1,0,1,0,1,0,0,,
USR1291470,1,0,0,0,0,0,0,,
USR1291471,1,1,0,1,1,0,0,,
USR1291472,1,0,0,0,0,0,0,,
USR1291473,1,1,0,1,1,1,0,,
USR1291474,1,1,1,1,0,1,0,,
USR1291475,1,1,0,1,0,0,0,,
USR1291476,1,1,1,0,0,1,1,CMP139322,1688.79
USR1291477,1,0,1,1,1,1,0,,
USR1291478,1,1,1,1,0,0,0,,
USR1291479,1,0,0,0,0,0,0,,
USR1291480,1,1,1,1,1,1,0,,
USR1291481,1,1,1,1,1,1,0,,
USR1291482,0,1,1,1,1,0,0,,
USR1291483,1,0,0,1,0,0,0,,
USR1291484,1,1,1,0,0,1,0,,
USR1291485,1,1,1,0,0,1,1,CMP152442,2665.39
USR1291486,1,1,1,1,0,0,0,,
USR1291487,1,1,0,1,0,0,0,,
USR1291488,1,0,0,0,0,0,0,,
USR1291489,1,1,1,1,0,1,0,,
USR1291490,1,1,1,1,0,1,0,,
USR1291491,1,0,1,0,1,0,0,,
USR1291492,1,1,1,1,0,0,0,,
USR1291493,1,1,1,0,1,1,0,,
USR1291494,1,0,0,1,0,0,0,,
USR1291495,1,1,0,0,0,1,0,,
USR1291496,1,0,0,1,0,0,0,,
USR1291497,1,1,1,0,0,1,1,CMP136308,2332.08
USR1291498,1,0,1,1,1,0,0,,
USR1291499,1,1,1,1,0,1,0,,
USR1291500,1,0,0,1,1,0,0,,
USR1291501,1,1,1,1,0,1,0,,
USR1291502,1,0,0,1,1,0,0,,
USR1291503,1,0,0,0,0,0,0,,
USR1291504,1,1,0,0,0,1,0,,
USR1291505,1,1,0,0,1,0,0,,
USR1291506,1,0,0,1,0,0,0,,
USR1291507,1,1,0,0,0,0,0,,
USR1291508,1,1,1,0,0,0,0,,
USR1291509,1,0,1,1,0,1,0,,
USR1291510,1,0,0,1,0,0,0,,
USR1291511,1,0,1,0,0,0,0,,
USR1291512,1,1,1,1,0,1,0,,
USR1291513,1,0,1,0,0,1,0,,
USR1291514,1,1,1,0,0,1,0,,
USR1291515,1,0,0,1,0,0,0,,
USR1291516,1,1,0,0,0,0,0,,
USR1291517,1,1,1,1,0,1,0,,
USR1291518,1,1,0,0,0,0,0,,
USR1291519,1,1,1,1,1,1,0,,
USR1291520,1,1,0,0,0,1,0,,
USR1291521,1,0,1,0,0,1,0,,
USR1291522,1,0,1,0,0,0,0,,
USR1291523,1,1,1,1,1,0,0,,
USR1291524,1,0,1,0,0,1,0,,
USR1291525,1,1,1,0,0,0,0,,
USR1291526,1,0,0,1,0,0,0,,
USR1291527,1,1,1,1,0,1,0,,
USR1291528,1,1,0,1,0,0,0,,
USR1291529,1,1,1,0,0,0,0,,
USR1291530,0,0,1,1,1,0,0,,
USR1291531,1,0,1,0,0,1,0,,
USR1291532,1,1,0,0,1,1,0,,
USR1291533,1,0,0,1,1,0,0,,
USR1291534,1,1,0,0,0,1,0,,
USR1291535,1,1,0,1,0,0,0,,
USR1291536,1,1,1,0,1,0,0,,
USR1291537,1,0,1,1,0,1,0,,
USR1291538,1,1,1,0,0,0,0,,
USR1291539,1,0,1,0,0,1,0,,
USR1291540,1,0,0,0,0,0,0,,
USR1291541,0,0,0,1,1,1,0,,
USR1291542,1,1,1,0,0,1,1,CMP112341,4237.32
USR1291543,1,0,0,1,0,0,0,,
USR1291544,1,1,1,0,0,1,0,,
USR1291545,1,0,0,1,0,0,0,,
USR1291546,1,1,1,0,0,1,1,CMP135574,2041.92
USR1291547,1,0,0,0,1,0,0,,
USR1291548,1,1,0,1,1,1,0,,
USR1291549,1,1,1,0,0,0,0,,
USR1291550,1,0,1,0,1,1,0,,
USR1291551,0,1,0,0,1,0,0,,
USR1291552,1,1,1,0,0,0,0,,
USR1291553,1,0,0,1,0,0,0,,
USR1291554,1,1,1,0,0,1,0,,
USR1291555,1,1,1,0,0,1,1,CMP132238,2541.26
USR1291556,1,1,0,1,0,0,0,,
USR1291557,1,1,0,0,0,0,0,,
USR1291558,0,1,0,1,0,1,0,,
USR1291559,1,1,1,0,0,0,0,,
USR1291560,1,0,1,0,0,0,0,,
USR1291561,1,0,0,0,0,0,0,,
USR1291562,1,0,1,0,0,1,0,,
USR1291563,1,0,1,1,0,1,0,,
USR1291564,1,1,1,1,1,1,0,,
USR1291565,1,1,0,0,1,0,0,,
USR1291566,1,0,0,1,0,0,0,,
USR1291567,1,0,0,0,0,0,0,,
USR1291568,1,0,0,0,1,0,0,,
USR1291569,1,0,1,1,0,0,0,,
USR1291570,1,0,0,0,0,0,0,,
USR1291571,1,1,1,0,0,1,0,,
USR1291572,1,0,1,0,0,1,0,,
USR1291573,0,1,1,0,1,0,0,,
USR1291574,1,1,1,0,0,1,0,,
USR1291575,1,1,0,1,0,1,0,,
USR1291576,1,1,0,1,1,1,0,,
USR1291577,1,1,1,0,0,1,0,,
USR1291578,1,1,1,0,1,0,0,,
USR1291579,1,1,0,1,0,0,0,,
USR1291580,0,0,0,1,0,0,0,,
USR1291581,1,0,0,1,0,0,0,,
USR1291582,1,1,1,0,0,1,1,CMP164221,3814.13
USR1291583,1,0,1,0,1,0,0,,
USR1291584,1,0,0,0,0,0,0,,
USR1291585,1,1,0,0,0,1,0,,
USR1291586,1,0,0,0,0,0,0,,
USR1291587,0,1,0,0,0,1,0,,
USR1291588,1,1,1,0,0,1,0,,
USR1291589,1,1,1,0,0,1,1,CMP106710,3057.02
USR1291590,1,1,1,0,0,0,0,,
USR1291591,1,1,0,1,1,0,0,,
USR1291592,1,0,1,1,0,0,0,,
USR1291593,1,1,1,0,0,1,0,,
USR1291594,1,0,0,1,1,0,0,,
USR1291595,1,1,0,0,0,1,0,,
USR1291596,1,1,1,0,0,1,1,CMP150391,377.66
USR1291597,1,0,0,0,0,0,0,,
USR1291598,1,0,1,1,0,0,0,,
USR1291599,1,0,1,1,0,0,0,,
USR1291600,1,0,0,1,0,0,0,,
USR1291601,1,0,0,0,0,0,0,,
USR1291602,1,0,1,0,0,1,0,,
USR1291603,1,1,1,1,0,1,0,,
USR1291604,1,1,1,1,1,1,0,,
USR1291605,1,0,0,1,0,0,0,,
USR1291606,1,1,1,1,0,1,0,,
USR1291607,1,1,1,1,0,0,0,,
USR1291608,1,0,1,0,0,0,0,,
USR1291609,1,1,1,0,0,1,1,CMP128606,1323.63
USR1291610,0,0,1,1,1,1,0,,
USR1291611,1,1,1,0,0,1,1,CMP210274,3697.71
USR1291612,0,0,0,0,0,0,0,,
USR1291613,1,1,1,0,0,0,0,,
USR1291614,1,1,1,1,0,0,0,,
USR1291615,0,1,0,0,0,1,0,,
USR1291616,1,1,1,0,0,1,1,CMP148762,1666.32
USR1291617,1,0,1,1,0,0,0,,
USR1291618,1,1,1,1,0,1,0,,
USR1291619,1,0,1,1,0,1,0,,
USR1291620,0,1,0,0,0,0,0,,
USR1291621,1,1,0,1,0,0,0,,
USR1291622,1,1,0,0,0,1,0,,
USR1291623,1,1,1,1,0,1,0,,
USR1291624,1,0,1,1,1,0,0,,
USR1291625,1,1,0,1,0,1,0,,
USR1291626,1,0,0,1,1,0,0,,
USR1291627,1,0,1,0,0,1,0,,
USR1291628,1,0,1,0,0,0,0,,
USR1291629,1,1,1,1,0,1,0,,
USR1291630,1,0,0,0,0,0,0,,
USR1291631,1,1,1,1,0,1,0,,
USR1291632,1,0,0,1,1,1,0,,
USR1291633,1,1,0,0,1,1,0,,
USR1291634,1,1,1,0,0,0,0,,
USR1291635,1,1,0,0,0,1,0,,
USR1291636,1,0,1,0,0,0,0,,
USR1291637,1,1,0,1,0,0,0,,
USR1291638,1,0,0,1,0,0,0,,
USR1291639,1,1,0,0,0,1,0,,
USR1291640,1,0,1,0,0,1,1,CMP212018,3389.63
USR1291641,1,1,0,1,0,1,0,,
USR1291642,1,1,1,1,0,1,0,,
USR1291643,1,1,0,0,0,1,0,,
,1,1,0,1,0,0,0,,
USR1291645,1,1,0,1,1,1,0,,
USR1291646,0,0,0,1,1,1,0,,
USR1291647,0,0,0,0,1,0,0,,
USR1291648,1,0,1,0,0,1,0,,
USR1291649,1,1,0,1,0,0,0,,
USR1291650,1,1,1,1,1,0,0,,
USR1291651,1,0,0,1,1,1,0,,
USR1291652,1,1,0,0,0,0,0,,
USR1291653,1,0,0,0,0,0,0,,
USR1291654,1,1,1,1,0,0,0,,
USR1291655,1,0,1,1,1,0,0,,
USR1291656,1,1,1,0,0,1,1,CMP124078,753.63
USR1291657,1,0,0,1,0,0,0,,
USR1291658,0,0,1,1,0,1,0,,
USR1291659,1,0,0,1,1,1,0,,
USR1291660,1,1,1,0,0,1,0,,
USR1291661,1,0,0,0,0,0,0,,
USR1291662,1,1,1,0,0,1,0,,
USR1291663,1,0,0,1,0,0,0,,
USR1291664,1,1,1,0,0,0,0,,
USR1291665,1,1,0,0,0,0,0,,
USR1291666,1,1,1,1,0,1,0,,
USR1291667,1,1,0,1,0,1,0,,
USR1291668,1,1,1,0,0,1,1,CMP161504,2558.97
USR1291669,1,1,1,1,0,1,0,,
USR1291670,1,0,1,1,0,1,0,,
USR1291671,1,1,0,1,0,0,0,,
USR1291672,1,1,0,0,0,1,0,,
USR1291673,1,1,1,0,0,0,0,,
USR1291674,1,0,1,0,0,1,0,,
USR1291675,0,0,1,1,0,0,0,,
USR1291676,1,1,1,1,1,1,0,,
USR1291677,1,0,0,1,0,0,0,,
USR1291678,1,1,1,0,0,1,0,,
USR1291679,1,0,1,1,1,0,0,,
USR1291680,1,1,0,0,0,1,0,,
USR1291681,1,0,1,0,0,0,0,,
USR1291682,1,0,0,1,0,0,0,,
USR1291683,1,1,1,0,0,0,0,,
USR1291684,1,1,1,0,0,1,1,CMP162094,831.17
USR1291685,1,1,1,1,0,1,0,,
USR1291686,1,0,0,1,0,0,0,,
USR1291687,1,1,1,0,0,0,0,,
USR1291688,1,0,0,1,0,0,0,,
USR1291689,0,1,0,0,0,0,0,,
USR1291690,1,1,1,1,0,1,0,,
USR1291691,1,0,1,1,0,0,0,,
USR1291692,0,1,0,1,0,1,0,,
USR1291693,1,1,1,1,0,0,0,,
USR1291694,1,1,0,0,0,0,0,,
USR1291695,1,1,1,1,0,0,0,,
USR1291696,1,1,1,0,1,0,0,,
USR1291697,1,1,1,1,1,1,0,,
USR1291698,1,1,1,1,0,0,0,,
,1,0,0,0,0,0,0,,
USR1291700,1,1,1,0,0,1,1,CMP117249,2514.09
USR1291701,1,0,0,1,0,0,0,,
USR1291702,1,0,0,1,0,0,0,,
USR1291703,1,1,1,1,0,0,0,,
USR1291704,1,1,0,1,0,0,0,,
USR1291705,1,1,0,0,0,0,0,,
USR1291706,1,0,1,0,0,0,0,,
USR1291707,1,1,0,1,0,1,0,,
USR1291708,1,0,0,1,1,1,0,,
USR1291709,1,0,0,0,0,0,0,,
USR1291710,1,0,1,0,1,0,0,,
USR1291711,1,0,0,1,0,0,0,,
USR1291712,1,1,1,0,0,1,1,CMP213036,2838.79
USR1291713,1,1,0,1,0,1,0,,
USR1291714,1,0,0,1,0,0,0,,
USR1291715,0,1,1,1,0,1,0,,
USR1291716,1,1,1,0,0,1,0,,
USR1291717,1,0,0,0,0,0,0,,
USR1291718,1,0,1,0,1,1,0,,
USR1291719,1,1,1,1,0,1,0,,
USR1291720,1,0,0,0,0,0,0,,
USR1291721,1,0,0,1,0,0,0,,
USR1291722,1,1,1,0,0,0,0,,
USR1291723,1,1,0,1,0,0,0,,
USR1291724,1,0,0,1,0,0,0,,
USR1291725,1,1,0,1,1,1,0,,
USR1291726,1,1,0,1,0,1,0,,
USR1291727,1,0,1,0,0,0,0,,
USR1291728,1,0,1,1,0,0,0,,
USR1291729,1,0,0,0,0,0,0,,
USR1291730,1,1,0,1,1,1,0,,
USR1291731,1,1,1,1,0,1,1,CMP210638,394.39
USR1291732,1,0,0,0,0,0,0,,
USR1291733,1,1,1,0,1,0,0,,
USR1291734,1,0,0,1,0,0,0,,
USR1291735,1,1,1,1,0,1,0,,
USR1291736,1,1,0,0,0,1,0,,
USR1291737,1,0,1,1,0,1,0,,
USR1291738,1,0,1,1,0,1,0,,
USR1291739,1,0,0,0,0,0,0,,
USR1291740,1,0,1,1,0,0,0,,
USR1291741,1,1,1,1,1,0,0,,
USR1291742,1,1,1,1,0,1,1,CMP204225,4956.95
USR1291743,1,0,0,0,0,0,0,,
USR1291744,1,1,1,0,0,0,0,,
USR1291745,1,0,1,0,0,1,0,,
USR1291746,1,0,1,0,0,1,0,,
USR1291747,1,0,0,0,1,1,0,,
USR1291748,0,1,1,0,0,1,0,,
USR1291749,1,1,1,0,0,1,0,,
USR1291750,1,0,0,1,0,0,0,,
USR1291751,1,0,0,0,0,0,0,,
USR1291752,0,0,0,1,0,0,0,,
USR1291753,1,1,1,0,0,0,0,,
USR1291754,1,0,0,1,0,0,0,,
USR1291755,1,1,0,1,1,0,0,,
USR1291756,1,1,1,0,0,0,0,,
USR1291757,1,1,1,1,0,0,0,,
USR1291758,1,0,0,1,0,0,0,,
USR1291759,1,1,0,1,0,1,0,,
USR1291760,1,0,0,0,0,0,0,,
USR1291761,1,0,1,1,0,1,0,,
USR1291762,1,0,0,1,0,0,0,,
USR1291763,1,0,1,1,0,0,0,,
USR1291764,1,1,0,1,0,0,0,,
USR1291765,1,1,0,0,1,0,0,,
USR1291766,1,1,0,1,1,0,0,,
USR1291767,1,1,0,0,0,0,0,,
USR1291768,1,0,1,0,0,0,0,,
USR1291769,1,0,0,1,1,1,0,,
USR1291770,1,1,1,0,0,1,1,CMP113715,4306.03
USR1291771,1,1,0,0,0,0,0,,
USR1291772,1,0,1,1,0,1,0,,
USR1291773,1,1,1,0,0,0,0,,
USR1291774,1,0,1,1,0,1,1,CMP207219,2566.09
USR1291775,1,0,0,0,0,0,0,,
USR1291776,1,0,1,1,0,1,0,,
USR1291777,1,1,0,1,0,1,0,,
USR1291778,1,0,0,0,1,1,0,,
USR1291779,1,0,0,0,0,0,0,,
USR1291780,1,0,0,0,0,0,0,,
USR1291781,1,1,0,1,0,1,0,,
USR1291782,1,1,1,0,0,0,0,,
USR1291783,1,1,1,1,1,1,0,,
USR1291784,1,1,1,1,0,1,0,,
USR1291785,1,1,0,0,0,1,0,,
USR1291786,1,1,1,0,0,1,1,CMP139264,3123.55
USR1291787,1,0,0,0,0,0,0,,
USR1291788,1,0,0,0,1,0,0,,
USR1291789,1,0,1,0,1,0,0,,
USR1291790,1,1,1,1,0,1,0,,
USR1291791,1,1,1,1,1,0,0,,
USR1291792,1,1,1,1,1,0,0,,
USR1291793,1,0,0,0,0,0,0,,
USR1291794,0,1,1,1,1,1,0,,
USR1291795,1,1,1,1,0,1,0,,
USR1291796,1,1,1,0,0,1,1,CMP109794,4387.8
USR1291797,1,1,0,0,0,0,0,,
USR1291798,1,1,0,1,0,1,0,,
USR1291799,1,0,0,0,0,0,0,,
USR1291800,1,1,0,1,0,0,0,,
USR1291801,1,1,1,1,0,0,0,,
USR1291802,1,0,0,0,0,0,0,,
USR1291803,1,0,0,1,0,0,0,,
USR1291804,0,1,0,1,0,0,0,,
USR1291805,1,1,1,0,0,0,0,,
USR1291806,1,0,0,0,0,0,0,,
USR1291807,1,1,1,0,0,1,1,CMP143140,2495.98
USR1291808,1,1,1,0,0,1,1,CMP107879,872.06
USR1291809,1,1,0,0,0,1,0,,
USR1291810,1,0,1,0,0,0,0,,
USR1291811,1,1,1,1,0,0,0,,
USR1291812,1,0,1,1,0,0,0,,
USR1291813,1,1,1,0,0,1,1,CMP152004,2476.61
USR1291814,1,1,1,0,1,0,0,,
USR1291815,0,1,1,1,0,0,0,,
USR1291816,1,1,1,1,0,1,0,,
USR1291817,1,0,0,0,0,0,0,,
USR1291818,1,1,1,0,1,0,0,,
USR1291819,1,0,1,0,0,0,0,,
USR1291820,1,0,0,1,1,1,0,,
USR1291821,1,1,1,0,0,1,1,CMP100542,4372.86
USR1291822,1,0,1,1,0,1,0,,
USR1291823,1,0,0,0,0,0,0,,
USR1291824,1,1,1,0,0,1,1,CMP110277,937.77
USR1291825,1,0,1,1,0,0,0,,
USR1291826,1,1,0,0,0,0,0,,
USR1291827,1,0,0,1,0,0,0,,
USR1291828,1,0,0,0,0,0,0,,
USR1291829,1,1,1,0,0,1,0,,
USR1291830,1,1,0,0,0,1,0,,
USR1291831,1,0,0,1,1,0,0,,
USR1291832,1,1,0,1,0,1,0,,
USR1291833,1,1,1,0,0,0,0,,
USR1291834,1,1,1,0,0,0,0,,
USR1291835,1,0,0,0,0,0,0,,
USR1291836,1,1,1,0,0,1,1,CMP161838,3255.68
USR1291837,1,1,0,0,0,0,0,,
USR1291838,1,0,1,0,0,0,0,,
USR1291839,1,0,1,0,0,1,1,CMP200388,826.01
USR1291840,1,1,0,0,1,0,0,,
USR1291841,1,1,0,0,0,0,0,,
USR1291842,1,0,0,0,0,0,0,,
USR1291843,1,0,1,0,1,0,0,,
USR1291844,1,1,1,0,0,1,0,,
USR1291845,1,0,0,0,0,0,0,,
USR1291846,1,1,0,1,0,1,0,,
USR1291847,1,1,1,1,0,1,0,,
USR1291848,1,0,1,1,0,1,0,,
USR1291849,1,1,1,0,0,1,1,CMP131682,2733.31
USR1291850,1,1,0,1,0,0,0,,
USR1291851,0,0,1,0,1,1,0,,
USR1291852,1,0,0,1,0,0,0,,
USR1291853,1,1,1,1,1,0,0,,
USR1291854,1,0,1,0,0,1,0,,
USR1291855,1,1,1,1,0,1,0,,
USR1291856,1,0,0,0,0,0,0,,
USR1291857,1,1,0,0,0,1,0,,
USR1291858,1,0,1,0,0,1,0,,
USR1291859,1,0,0,1,0,0,0,,
USR1291860,1,0,0,0,0,0,0,,
USR1291861,1,1,0,0,0,0,0,,
USR1291862,1,1,1,0,0,0,0,,
USR1291863,1,0,0,0,0,0,0,,
USR1291864,1,0,1,1,0,1,0,,
USR1291865,1,0,1,0,1,1,0,,
USR1291866,1,1,0,0,0,0,0,,
USR1291867,0,1,1,0,1,1,0,,
USR1291868,1,1,1,1,0,1,0,,
USR1291869,1,1,0,1,0,0,0,,
USR1291870,1,0,0,0,0,0,0,,
USR1291871,1,1,1,0,0,1,1,CMP124469,1243.74
USR1291872,1,0,0,0,0,0,0,,
USR1291873,1,0,1,1,0,0,0,,
USR1291874,1,1,1,0,1,0,0,,
USR1291875,1,1,1,0,0,1,1,CMP101522,4701.23
USR1291876,1,0,1,0,0,0,0,,
USR1291877,1,0,1,0,0,1,1,CMP207066,1087.74
USR1291878,1,0,1,1,0,1,0,,
USR1291879,0,1,0,0,0,1,0,,
USR1291880,1,0,1,1,1,0,0,,
,1,1,0,0,0,0,0,,
USR1291882,1,0,1,1,0,0,0,,
USR1291883,1,0,0,0,1,1,0,,
USR1291884,1,0,1,0,0,1,0,,
USR1291885,0,1,0,1,1,0,0,,
USR1291886,1,1,0,1,0,0,0,,
USR1291887,0,1,1,0,1,1,0,,
USR1291888,1,1,0,1,0,0,0,,
USR1291889,1,0,1,0,0,0,0,,
USR1291890,1,0,0,0,0,0,0,,
USR1291891,1,0,1,0,0,1,1,CMP202934,381.49
,1,1,0,0,0,0,0,,
USR1291893,1,0,1,0,0,1,0,,
